,UserID,Condition,Value
17,5ea147e199428314d7ec6370,DP Overall Low Reward,3.226040426014166
18,5ea147e199428314d7ec6370,DP Ph1 High Reward,2.552488404877615
19,5ea147e199428314d7ec6370,DP Ph1 Low Reward,3.2740279746699543
20,5ea147e199428314d7ec6370,DP Ph2 High Reward,3.4234309302522323
21,5ea147e199428314d7ec6370,DP Ph2 Low Reward,2.9015206366194537
22,5ea147e199428314d7ec6370,DP Ph3 High Reward,2.874258940338129
23,5ea147e199428314d7ec6370,DP Ph3 Low Reward,3.61115515828612
24,5ea147e199428314d7ec6370,PHQ Score,0
25,5ea147e199428314d7ec6370,PHQ Attention Check,1
26,5ea147e199428314d7ec6370,Memory Test RT,1395.7230366498077
27,5ea147e199428314d7ec6370,Rewarded Category,Animal
0,5f3d18ef9b85490197cc41fb,Age,35
1,5f3d18ef9b85490197cc41fb,Sex,SexMale
2,5f3d18ef9b85490197cc41fb,Overall Match Accuracy,0.5625
3,5f3d18ef9b85490197cc41fb,Overall Match RT,1898.2343749995343
4,5f3d18ef9b85490197cc41fb,CR Overall,0.736842105263158
5,5f3d18ef9b85490197cc41fb,HR Overall,0.7578947368421053
6,5f3d18ef9b85490197cc41fb,FA Overall,0.021052631578947368
7,5f3d18ef9b85490197cc41fb,CR Overall High Reward,0.8302304964539007
8,5f3d18ef9b85490197cc41fb,CR Overall Low Reward,0.6453900709219857
9,5f3d18ef9b85490197cc41fb,CR Ph1 High Reward,0.7791666666666667
10,5f3d18ef9b85490197cc41fb,CR Ph1 Low Reward,0.5412234042553191
11,5f3d18ef9b85490197cc41fb,CR Ph2 High Reward,0.8541666666666666
12,5f3d18ef9b85490197cc41fb,CR Ph2 Low Reward,0.6037234042553191
13,5f3d18ef9b85490197cc41fb,CR Ph3 High Reward,0.8541666666666666
14,5f3d18ef9b85490197cc41fb,CR Ph3 Low Reward,0.7912234042553191
15,5f3d18ef9b85490197cc41fb,DP Overall,3.4460218814782024
16,5f3d18ef9b85490197cc41fb,DP Overall High Reward,3.830526645479341
17,5f3d18ef9b85490197cc41fb,DP Overall Low Reward,3.1517228211398534
18,5f3d18ef9b85490197cc41fb,DP Ph1 High Reward,3.6072080670729894
19,5f3d18ef9b85490197cc41fb,DP Ph1 Low Reward,2.865186136343484
