,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
0,5eba8aec7bb5c61f3282a3d7,Reward_Animals,Animal,Ph1,High Reward,0.32183908045977005,1.4851404508995592,0.9,409.99285714281723,-0.015702115972953123,0.6666666666666666,0.3448275862068966
1,5eba8aec7bb5c61f3282a3d7,Reward_Animals,Object,Ph1,Low Reward,0.29885057471264376,1.5395726466446549,0.9333333333333333,392.50689655131305,-0.5269824670083585,0.8333333333333334,0.5344827586206896
2,5eba8aec7bb5c61f3282a3d7,Reward_Animals,Animal,Ph2,High Reward,0.2068965517241379,1.1430269777603057,1.0,427.736666666468,0.13465224202123346,0.5517241379310345,0.3448275862068966
3,5eba8aec7bb5c61f3282a3d7,Reward_Animals,Object,Ph2,Low Reward,0.43218390804597706,2.4192488439068414,0.9666666666666667,387.22758620681947,-0.9602290018654652,0.9666666666666667,0.5344827586206896
0,5e1ae38b2d11243260af4066,Reward_Animals,Animal,Ph1,High Reward,0.5833333333333333,2.3879503734038723,0.8333333333333334,423.02692311543683,0.333707829486677,0.7,0.11666666666666667
1,5e1ae38b2d11243260af4066,Reward_Animals,Object,Ph1,Low Reward,0.6166666666666666,2.580707681876865,0.8333333333333334,413.9785714149475,0.4292968071962987,0.7,0.08333333333333333
2,5e1ae38b2d11243260af4066,Reward_Animals,Animal,Ph2,High Reward,0.7166666666666667,2.8381669825234552,0.9666666666666667,446.8333333333333,0.1121973027898468,0.8333333333333334,0.11666666666666667
3,5e1ae38b2d11243260af4066,Reward_Animals,Object,Ph2,Low Reward,0.7166666666666667,2.905854389170262,1.0,419.6433333158493,0.2706864467638619,0.8,0.08333333333333333
0,59cb95053306be000195be2e,Reward_Animals,Animal,Ph1,High Reward,0.3293785310734463,1.5417739385810316,0.9,424.42857142857144,0.2735795163809084,0.5666666666666667,0.23728813559322035
1,59cb95053306be000195be2e,Reward_Animals,Object,Ph1,Low Reward,0.4,1.9522147542726682,0.8333333333333334,431.1111111111111,0.6407757827723002,0.5,0.1
2,59cb95053306be000195be2e,Reward_Animals,Animal,Ph2,High Reward,0.596045197740113,2.3540898960296768,1.0,427.93333333333334,-0.1261842642758894,0.8333333333333334,0.23728813559322035
3,59cb95053306be000195be2e,Reward_Animals,Object,Ph2,Low Reward,0.33333333333333337,1.781904593786556,0.8666666666666667,397.2307692307692,0.7247227851663529,0.43333333333333335,0.1
0,5aa2b3eb4eecca0001ddd66e,Reward_Objects,Object,Ph1,High Reward,0.5333333333333333,2.426348367329433,1.0,422.30999998648963,0.6238694214541126,0.6,0.06666666666666667
1,5aa2b3eb4eecca0001ddd66e,Reward_Objects,Animal,Ph1,Low Reward,0.6,2.4782069617971034,0.8666666666666667,418.625,0.37857552641827985,0.7,0.1
2,5aa2b3eb4eecca0001ddd66e,Reward_Objects,Object,Ph2,High Reward,0.7333333333333334,3.029144855329958,1.0,358.92666666905086,0.3297323562355553,0.8,0.06666666666666667
3,5aa2b3eb4eecca0001ddd66e,Reward_Objects,Animal,Ph2,Low Reward,0.43333333333333335,2.0363266864105656,0.8666666666666667,365.4857142886945,0.5989499158187357,0.5333333333333333,0.1
