,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
4,60d3457b4b0840ff0b8435a4,Reward_Animals,Animal,Ph3,High Reward,0.5151515151515151,2.3715703683343676,0.4375,1102.9812500029802,0.6395208240400081,0.5833333333333334,0.06818181818181818
5,60d3457b4b0840ff0b8435a4,Reward_Animals,Object,Ph3,Low Reward,0.06388206388206388,1.2171653388165393,0.5,973.1687500029802,1.6307904445414594,0.09090909090909091,0.02702702702702703
0,60c4fb3e164d2989dfce65d9,Reward_Animals,Animal,Ph1,High Reward,0.08771929824561403,1.0369917996672449,0.8125,2058.75,1.1898045725039326,0.16666666666666666,0.07894736842105263
1,60c4fb3e164d2989dfce65d9,Reward_Animals,Object,Ph1,Low Reward,0.12457912457912457,1.0305932887133495,0.5,2556.0,0.8244970707279166,0.2727272727272727,0.14814814814814814
2,60c4fb3e164d2989dfce65d9,Reward_Animals,Animal,Ph2,High Reward,0.32105263157894737,1.8279970863812416,0.6875,2957.3125,0.8327673410209819,0.4,0.07894736842105263
3,60c4fb3e164d2989dfce65d9,Reward_Animals,Object,Ph2,Low Reward,0.3063973063973064,1.59180136269558,0.625,2465.9375,0.5792970445970121,0.45454545454545453,0.14814814814814814
4,60c4fb3e164d2989dfce65d9,Reward_Animals,Animal,Ph3,High Reward,0.284688995215311,1.7303768428173223,0.5625,1187.25,0.8804716372116045,0.36363636363636365,0.07894736842105263
5,60c4fb3e164d2989dfce65d9,Reward_Animals,Object,Ph3,Low Reward,0.2962962962962963,1.5648551746361865,0.375,961.1875,0.5920595468772291,0.4444444444444444,0.14814814814814814
0,5f3c293998ced0a3abe96f8d,Reward_Animals,Animal,Ph1,High Reward,0.20833333333333334,1.2089713279640606,0.6875,2121.4062500004657,0.44945236423584356,0.4375,0.22916666666666666
1,5f3c293998ced0a3abe96f8d,Reward_Animals,Object,Ph1,Low Reward,0.6458333333333334,2.9015206366194537,0.5,2070.818749998696,0.6214439925037878,0.6875,0.041666666666666664
