,UserID,Rew_Subgroup,Sex,Age,Reward_Category,Stim,Stim_Type,Certainty,Memory_RT,Category,Memory_Correct,Phase,img_or_word,Match_RT,Match_Correct
102,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1353.575000015553,Object,1.0,Rec_Memory,img,,
103,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1363.2249999791384,Object,1.0,Rec_Memory,img,,
104,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,934.754999994766,Object,1.0,Rec_Memory,img,,
105,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1138.2750000339001,Object,1.0,Rec_Memory,img,,
106,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,1.0,1887.105000030715,Animal,0.0,Rec_Memory,img,,
107,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1105.4599999915808,Object,1.0,Rec_Memory,img,,
108,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1291.9299999484792,Object,1.0,Rec_Memory,img,,
109,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1378.1750000198372,Animal,1.0,Rec_Memory,img,,
110,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1150.824999960605,Object,1.0,Rec_Memory,img,,
111,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1763.4750000433996,Object,1.0,Rec_Memory,img,,
112,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,895.5800000112504,Object,1.0,Rec_Memory,img,,
113,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1340.9049999900162,Animal,1.0,Rec_Memory,img,,
114,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1634.56999999471,Animal,1.0,Rec_Memory,img,,
115,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1135.9149999916553,Animal,1.0,Rec_Memory,img,,
116,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1050.7649999926798,Animal,1.0,Rec_Memory,img,,
117,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1392.470000020694,Animal,1.0,Rec_Memory,img,,
118,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,942.1550000552088,Object,1.0,Rec_Memory,img,,
119,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,860.8900000108406,Animal,1.0,Rec_Memory,img,,
120,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1255.7299999753013,Animal,1.0,Rec_Memory,img,,
121,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1062.3199999681674,Object,1.0,Rec_Memory,img,,
122,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,0.0,1276.0400000261143,Animal,0.0,Rec_Memory,img,,
