,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
1,61689dd9b5677bf2b1eae758,Reward_Animals,Object,Ph1,Low Reward,0.7307692307692307,2.899460640273677,0.9333333333333333,399.41379311166963,0.08915173476036165,0.8461538461538461,0.11538461538461539
2,61689dd9b5677bf2b1eae758,Reward_Animals,Animal,Ph2,High Reward,0.5614035087719298,2.3544632272867982,0.7,442.5458333392938,0.4106961104848811,0.6666666666666666,0.10526315789473684
3,61689dd9b5677bf2b1eae758,Reward_Animals,Object,Ph2,Low Reward,0.5161943319838056,2.205811106469467,0.6333333333333333,439.3583333392938,0.4311707809675508,0.631578947368421,0.11538461538461539
0,616a1d5d62aca16697a19692,Reward_Animals,Animal,Ph1,High Reward,0.54,2.311522457430533,0.9,380.98275862068965,0.4615463861467033,0.64,0.1
1,616a1d5d62aca16697a19692,Reward_Animals,Object,Ph1,Low Reward,0.706043956043956,2.7969050084053975,0.9,349.4866666669647,0.13877836296927293,0.8214285714285714,0.11538461538461539
2,616a1d5d62aca16697a19692,Reward_Animals,Animal,Ph2,High Reward,0.43846153846153846,2.0492771007372657,0.9666666666666667,408.8066666657726,0.5924964751274806,0.5384615384615384,0.1
3,616a1d5d62aca16697a19692,Reward_Animals,Object,Ph2,Low Reward,0.6703296703296703,2.66465430568116,0.7666666666666667,396.64800000041726,0.20337054728177506,0.7857142857142857,0.11538461538461539
0,60dcdae92191e4a910e4f4f2,Reward_Animals,Animal,Ph1,High Reward,0.625,3.351364749851486,0.9,405.91379310139297,-1.0038542550382328,1.0,0.375
1,60dcdae92191e4a910e4f4f2,Reward_Animals,Object,Ph1,Low Reward,0.8571428571428572,4.1929570653344514,0.9333333333333333,384.1620689640785,-0.6293886750813497,1.0,0.14285714285714285
2,60dcdae92191e4a910e4f4f2,Reward_Animals,Animal,Ph2,High Reward,0.625,3.351364749851486,0.8666666666666667,431.4785714319774,-1.0038542550382328,1.0,0.375
3,60dcdae92191e4a910e4f4f2,Reward_Animals,Object,Ph2,Low Reward,0.8571428571428572,4.1929570653344514,0.7666666666666667,412.89600000143054,-0.6293886750813497,1.0,0.14285714285714285
0,5f4c91ba4739668bccaa0d13,Reward_Animals,Animal,Ph1,High Reward,0.6268343815513627,2.469293435656645,0.9666666666666667,423.8,0.13384300568926116,0.7777777777777778,0.1509433962264151
1,5f4c91ba4739668bccaa0d13,Reward_Animals,Object,Ph1,Low Reward,0.46024258760107817,2.197236977049273,0.9333333333333333,450.1034482758621,0.6732824150395155,0.5357142857142857,0.07547169811320754
2,5f4c91ba4739668bccaa0d13,Reward_Animals,Animal,Ph2,High Reward,0.529056603773585,2.1714637761526694,0.8666666666666667,451.48148148148147,0.2823484430252005,0.68,0.1509433962264151
3,5f4c91ba4739668bccaa0d13,Reward_Animals,Object,Ph2,Low Reward,0.5911949685534591,2.539757148152102,0.8333333333333334,471.96153846153845,0.502739940929668,0.6666666666666666,0.07547169811320754
0,616d3d7cbf9e78d1a6e3219e,Reward_Animals,Animal,Ph1,High Reward,0.6609547123623011,3.163868510287257,0.9,415.17777777801234,0.7556074041255412,0.6842105263157895,0.023255813953488372
1,616d3d7cbf9e78d1a6e3219e,Reward_Animals,Object,Ph1,Low Reward,0.9565217391304348,4.955915031183502,0.9,414.4724137933347,0.307336283765556,0.9565217391304348,0.0
2,616d3d7cbf9e78d1a6e3219e,Reward_Animals,Animal,Ph2,High Reward,0.7367441860465116,3.4078527719093787,0.9333333333333333,428.18275862052263,0.6422089493709725,0.76,0.023255813953488372
3,616d3d7cbf9e78d1a6e3219e,Reward_Animals,Object,Ph2,Low Reward,0.8636363636363636,4.226948101991871,0.9333333333333333,436.686666666468,0.6147721559736636,0.8636363636363636,0.0
0,5c6bfbfc4cd4200001687ebc,Reward_Animals,Animal,Ph1,High Reward,0.6460869565217391,2.5268670085756293,0.8666666666666667,425.2592592592474,-0.011724614517044596,0.8260869565217391,0.18
1,5c6bfbfc4cd4200001687ebc,Reward_Animals,Object,Ph1,Low Reward,0.729933110367893,2.9245404587796187,0.8666666666666667,398.96296296297913,0.18248417761329172,0.8260869565217391,0.09615384615384616
2,5c6bfbfc4cd4200001687ebc,Reward_Animals,Animal,Ph2,High Reward,0.6895652173913043,2.715365140439292,0.9333333333333333,403.9666666666511,-0.10448657186291227,0.8695652173913043,0.18
3,5c6bfbfc4cd4200001687ebc,Reward_Animals,Object,Ph2,Low Reward,0.38003663003663,1.9143936050667711,0.9,414.39285714287377,0.6817498859444048,0.47619047619047616,0.09615384615384616
0,613b0b6df72be83b35d16c6c,Reward_Animals,Animal,Ph1,High Reward,0.5076086956521739,2.0499629992923483,0.9333333333333333,422.92068964654004,-0.09163684274011519,0.782608695652174,0.275
1,613b0b6df72be83b35d16c6c,Reward_Animals,Object,Ph1,Low Reward,0.6164079822616408,2.553720686248881,0.9333333333333333,454.4607142891203,-0.3948069971481704,0.9090909090909091,0.2926829268292683
2,613b0b6df72be83b35d16c6c,Reward_Animals,Animal,Ph2,High Reward,0.2704545454545454,1.355574447616819,0.9,453.0750000072377,0.2417874158605251,0.5454545454545454,0.275
3,613b0b6df72be83b35d16c6c,Reward_Animals,Object,Ph2,Low Reward,0.3323170731707317,1.5217906355526463,0.9,424.0206896539392,0.11346218892911017,0.625,0.2926829268292683
0,5ede8dcc0c12011138e3b98d,Reward_Animals,Animal,Ph1,High Reward,0.5176470588235295,2.2522883730393253,0.8333333333333334,452.8680000001192,-0.4911223275394666,0.9,0.38235294117647056
1,5ede8dcc0c12011138e3b98d,Reward_Animals,Object,Ph1,Low Reward,0.48026315789473684,2.088609910453907,0.9666666666666667,439.8000000001028,-0.44167762748552764,0.875,0.39473684210526316
2,5ede8dcc0c12011138e3b98d,Reward_Animals,Animal,Ph2,High Reward,0.32352941176470595,1.496605517384882,0.8333333333333334,434.7880000000447,-0.12104408733171043,0.7058823529411765,0.38235294117647056
3,5ede8dcc0c12011138e3b98d,Reward_Animals,Object,Ph2,Low Reward,0.5052631578947369,2.2199488427510636,0.7666666666666667,479.1869565218525,-0.5072787200698239,0.9,0.39473684210526316
0,616d3b14f8c601f7bc77a159,Reward_Objects,Object,Ph1,High Reward,0.5817307692307693,2.294945600810871,0.9333333333333333,377.5275862070507,0.07541532082137314,0.7692307692307693,0.1875
1,616d3b14f8c601f7bc77a159,Reward_Objects,Animal,Ph1,Low Reward,0.14957264957264954,0.9493203669592618,0.9333333333333333,402.0034482751427,0.09282876588643453,0.5384615384615384,0.3888888888888889
2,616d3b14f8c601f7bc77a159,Reward_Objects,Object,Ph2,High Reward,0.28869047619047616,1.4823144195851614,0.9333333333333333,393.79999999975166,0.47343182940209944,0.47619047619047616,0.1875
3,616d3b14f8c601f7bc77a159,Reward_Objects,Animal,Ph2,Low Reward,0.1111111111111111,0.8098814648778927,0.9333333333333333,385.3034482762731,0.14110807353125407,0.5,0.3888888888888889
0,5c73d77c4b6251000107a5c2,Reward_Animals,Animal,Ph1,High Reward,0.337037037037037,2.174413557452067,0.9333333333333333,446.4333333333421,1.082393603771167,0.37037037037037035,0.03333333333333333
1,5c73d77c4b6251000107a5c2,Reward_Animals,Object,Ph1,Low Reward,0.39655172413793105,1.93264661662879,0.9666666666666667,430.55172413792,0.6310725883114039,0.5,0.10344827586206896
2,5c73d77c4b6251000107a5c2,Reward_Animals,Animal,Ph2,High Reward,0.1,1.3680742374216344,0.9333333333333333,426.58620689655976,1.47234312622635,0.13333333333333333,0.03333333333333333
3,5c73d77c4b6251000107a5c2,Reward_Animals,Object,Ph2,Low Reward,0.3298850574712644,1.7620341317848507,0.9,446.4999999999917,0.7150195907054566,0.43333333333333335,0.10344827586206896
0,5f38251e3cec500d267efb92,Reward_Objects,Object,Ph1,High Reward,0.9373219373219372,4.594029690237936,1.0,353.19333335161207,0.08147821783940556,0.9629629629629629,0.02564102564102564
1,5f38251e3cec500d267efb92,Reward_Objects,Animal,Ph1,Low Reward,0.8837209302325582,4.340236827909689,0.9,352.6466666658719,-0.5662764006288689,1.0,0.11627906976744186
2,5f38251e3cec500d267efb92,Reward_Objects,Object,Ph2,High Reward,0.641025641025641,3.068199381670165,0.9,397.9814814726512,0.7591923488222151,0.6666666666666666,0.02564102564102564
3,5f38251e3cec500d267efb92,Reward_Objects,Animal,Ph2,Low Reward,0.7019027484143764,2.779477015453802,0.9666666666666667,391.044827592784,0.14266860212285887,0.8181818181818182,0.11627906976744186
0,6050835a7dbf1e0d8bef47d0,Reward_Objects,Object,Ph1,High Reward,0.47058823529411764,2.9349034190265346,0.9,457.35714285714283,1.2000695739245568,0.47058823529411764,0.0
1,6050835a7dbf1e0d8bef47d0,Reward_Objects,Animal,Ph1,Low Reward,0.30833333333333335,1.8519927599067358,0.9333333333333333,438.8965517241379,0.9098626550042,0.375,0.06666666666666667
2,6050835a7dbf1e0d8bef47d0,Reward_Objects,Object,Ph2,High Reward,0.45,2.8810349478351456,0.8666666666666667,476.62068965517244,1.2260046104479574,0.45,0.0
3,6050835a7dbf1e0d8bef47d0,Reward_Objects,Animal,Ph2,Low Reward,0.6333333333333333,2.7008359733131453,0.9,435.4074074074074,0.4883427166679921,0.7,0.06666666666666667
0,61519eceaf231230643bf336,Reward_Animals,Animal,Ph1,High Reward,0.6796536796536796,2.9561800734952572,0.9333333333333333,413.30714285722934,-0.5319029236819209,0.9523809523809523,0.2727272727272727
