,UserID,Condition,Value
28,616d3d8ea3b54a59c9a25972,End Survey,"{""Q0"":""very suprised"",""Q1"":""just tried to see if I recognised it"",""Q2"":""2""}"
29,616d3d8ea3b54a59c9a25972,End Survey2,"{""Q0"":""no"",""Q1"":""no""}"
0,61689dd9b5677bf2b1eae758,Overall PC,0.7615062761506276
1,61689dd9b5677bf2b1eae758,Age,19
2,61689dd9b5677bf2b1eae758,Sex,SexMale
3,61689dd9b5677bf2b1eae758,Bonus,5.25
4,61689dd9b5677bf2b1eae758,Overall Match Accuracy,0.7916666666666666
5,61689dd9b5677bf2b1eae758,Overall Match RT,417.5095238129298
6,61689dd9b5677bf2b1eae758,CR Overall,0.5223389355742297
7,61689dd9b5677bf2b1eae758,HR Overall,0.680672268907563
8,61689dd9b5677bf2b1eae758,FA Overall,0.15833333333333333
9,61689dd9b5677bf2b1eae758,CR Overall High Reward,0.5451977401129944
10,61689dd9b5677bf2b1eae758,CR Overall Low Reward,0.5
11,61689dd9b5677bf2b1eae758,CR Ph1 High Reward,0.5919540229885057
12,61689dd9b5677bf2b1eae758,CR Ph1 Low Reward,0.65
13,61689dd9b5677bf2b1eae758,CR Ph2 High Reward,0.5
14,61689dd9b5677bf2b1eae758,CR Ph2 Low Reward,0.35
15,61689dd9b5677bf2b1eae758,DP Overall,2.142254741400465
16,61689dd9b5677bf2b1eae758,DP Overall High Reward,2.1976489007499262
17,61689dd9b5677bf2b1eae758,DP Overall Low Reward,2.0930288074064958
18,61689dd9b5677bf2b1eae758,DP Ph1 High Reward,2.3408724689999456
19,61689dd9b5677bf2b1eae758,DP Ph1 Low Reward,2.5510025105394916
20,61689dd9b5677bf2b1eae758,DP Ph2 High Reward,2.069372240107848
21,61689dd9b5677bf2b1eae758,DP Ph2 Low Reward,1.702533354943902
22,61689dd9b5677bf2b1eae758,PHQ Score,0
23,61689dd9b5677bf2b1eae758,PHQ Attention Check,1
24,61689dd9b5677bf2b1eae758,Memory Test RT,2729.7924686251326
25,61689dd9b5677bf2b1eae758,Memory Certainty Count,"      response
0.0         45
12.0        29
24.0        26
48.0        39
60.0        43
72.0        57"
26,61689dd9b5677bf2b1eae758,Memory Certainty Correct Count,"      response
0.0         44
12.0        20
24.0        17
48.0        21
60.0        36
72.0        44"
27,61689dd9b5677bf2b1eae758,Rewarded Category,Animal
