,UserID,Condition,Value
3,5f0b062853f8960008793934,Bonus,5.25
4,5f0b062853f8960008793934,Overall Match Accuracy,0.9666666666666667
5,5f0b062853f8960008793934,Overall Match RT,397.8823529531976
6,5f0b062853f8960008793934,CR Overall,0.5583333333333333
7,5f0b062853f8960008793934,HR Overall,0.725
8,5f0b062853f8960008793934,FA Overall,0.16666666666666666
9,5f0b062853f8960008793934,CR Overall High Reward,0.5666666666666667
10,5f0b062853f8960008793934,CR Overall Low Reward,0.5499999999999999
11,5f0b062853f8960008793934,CR Ph1 High Reward,0.6166666666666667
12,5f0b062853f8960008793934,CR Ph1 Low Reward,0.4833333333333333
13,5f0b062853f8960008793934,CR Ph2 High Reward,0.5166666666666666
14,5f0b062853f8960008793934,CR Ph2 Low Reward,0.6166666666666667
15,5f0b062853f8960008793934,DP Overall,2.236597631510259
16,5f0b062853f8960008793934,DP Overall High Reward,2.2808634665257896
17,5f0b062853f8960008793934,DP Overall Low Reward,2.1970478315312136
18,5f0b062853f8960008793934,DP Ph1 High Reward,2.436318388336586
19,5f0b062853f8960008793934,DP Ph1 Low Reward,2.004450534819871
20,5f0b062853f8960008793934,DP Ph2 High Reward,2.1385007257781896
21,5f0b062853f8960008793934,DP Ph2 Low Reward,2.41621808549111
22,5f0b062853f8960008793934,PHQ Score,1
23,5f0b062853f8960008793934,PHQ Attention Check,1
24,5f0b062853f8960008793934,Memory Test RT,2844.8516666561363
25,5f0b062853f8960008793934,Memory Certainty Count,"      response
0.0         45
12.0        27
24.0        35
48.0        60
60.0        58
72.0        15"
26,5f0b062853f8960008793934,Memory Certainty Correct Count,"      response
0.0         43
12.0        23
24.0        21
48.0        37
60.0        50
72.0        13"
27,5f0b062853f8960008793934,Rewarded Category,Object
28,5f0b062853f8960008793934,End Survey,"{""Q0"":""Quite surprused"",""Q1"":""Trying to remember what pictures looked familiar"",""Q2"":""4""}"
29,5f0b062853f8960008793934,End Survey2,"{""Q0"":""Yes"",""Q1"":""No I didn't""}"
0,5c5b50e8fbf35700018c8dde,Overall PC,0.9
1,5c5b50e8fbf35700018c8dde,Age,22
2,5c5b50e8fbf35700018c8dde,Sex,SexFemale
3,5c5b50e8fbf35700018c8dde,Bonus,5
4,5c5b50e8fbf35700018c8dde,Overall Match Accuracy,0.8833333333333333
5,5c5b50e8fbf35700018c8dde,Overall Match RT,416.5221238938084
6,5c5b50e8fbf35700018c8dde,CR Overall,0.8
7,5c5b50e8fbf35700018c8dde,HR Overall,0.8666666666666667
8,5c5b50e8fbf35700018c8dde,FA Overall,0.06666666666666667
9,5c5b50e8fbf35700018c8dde,CR Overall High Reward,0.75
10,5c5b50e8fbf35700018c8dde,CR Overall Low Reward,0.85
11,5c5b50e8fbf35700018c8dde,CR Ph1 High Reward,0.7166666666666667
12,5c5b50e8fbf35700018c8dde,CR Ph1 Low Reward,0.85
13,5c5b50e8fbf35700018c8dde,CR Ph2 High Reward,0.7833333333333333
14,5c5b50e8fbf35700018c8dde,CR Ph2 Low Reward,0.85
15,5c5b50e8fbf35700018c8dde,DP Overall,3.315559672704121
16,5c5b50e8fbf35700018c8dde,DP Overall High Reward,2.9871057208418286
17,5c5b50e8fbf35700018c8dde,DP Overall Low Reward,4.013896800907058
18,5c5b50e8fbf35700018c8dde,DP Ph1 High Reward,2.8381669825234552
19,5c5b50e8fbf35700018c8dde,DP Ph1 Low Reward,4.013896800907058
20,5c5b50e8fbf35700018c8dde,DP Ph2 High Reward,3.167209410623692
21,5c5b50e8fbf35700018c8dde,DP Ph2 Low Reward,4.013896800907058
22,5c5b50e8fbf35700018c8dde,PHQ Score,1
23,5c5b50e8fbf35700018c8dde,PHQ Attention Check,1
24,5c5b50e8fbf35700018c8dde,Memory Test RT,2962.766666666666
25,5c5b50e8fbf35700018c8dde,Memory Certainty Count,"      response
0.0         66
12.0        21
24.0        25
48.0        44
60.0        41
72.0        43"
26,5c5b50e8fbf35700018c8dde,Memory Certainty Correct Count,"      response
0.0         65
12.0        21
24.0        18
48.0        36
60.0        33
72.0        43"
27,5c5b50e8fbf35700018c8dde,Rewarded Category,Object
28,5c5b50e8fbf35700018c8dde,End Survey,"{""Q0"":""I was surprised by how certain I was on some things, whereas other things felt a lot harder to be sure of."",""Q1"":""I just tried to remember it to be honest!"",""Q2"":""5""}"
29,5c5b50e8fbf35700018c8dde,End Survey2,"{""Q0"":""Yes"",""Q1"":""No""}"
0,61670855a4865f370849daf6,Overall PC,0.8958333333333334
1,61670855a4865f370849daf6,Age,26
2,61670855a4865f370849daf6,Sex,SexFemale
3,61670855a4865f370849daf6,Bonus,5.25
4,61670855a4865f370849daf6,Overall Match Accuracy,0.9
5,61670855a4865f370849daf6,Overall Match RT,434.02831801693
6,61670855a4865f370849daf6,CR Overall,0.7916666666666666
7,61670855a4865f370849daf6,HR Overall,0.9083333333333333
8,61670855a4865f370849daf6,FA Overall,0.11666666666666667
9,61670855a4865f370849daf6,CR Overall High Reward,0.7166666666666667
10,61670855a4865f370849daf6,CR Overall Low Reward,0.8666666666666667
11,61670855a4865f370849daf6,CR Ph1 High Reward,0.6666666666666667
12,61670855a4865f370849daf6,CR Ph1 Low Reward,0.8666666666666667
13,61670855a4865f370849daf6,CR Ph2 High Reward,0.7666666666666667
14,61670855a4865f370849daf6,CR Ph2 Low Reward,0.8666666666666667
15,61670855a4865f370849daf6,DP Overall,3.219467058639138
16,61670855a4865f370849daf6,DP Overall High Reward,2.825750898747606
17,61670855a4865f370849daf6,DP Overall Low Reward,3.87314838603376
18,61670855a4865f370849daf6,DP Ph1 High Reward,2.6263699198863075
19,61670855a4865f370849daf6,DP Ph1 Low Reward,3.87314838603376
20,61670855a4865f370849daf6,DP Ph2 High Reward,3.0813615633194096
21,61670855a4865f370849daf6,DP Ph2 Low Reward,3.87314838603376
22,61670855a4865f370849daf6,PHQ Score,1
23,61670855a4865f370849daf6,PHQ Attention Check,1
24,61670855a4865f370849daf6,Memory Test RT,2881.695416545868
25,61670855a4865f370849daf6,Memory Certainty Count,"      response
0.0         66
12.0        25
24.0        32
48.0        26
60.0        32
72.0        59"
26,61670855a4865f370849daf6,Memory Certainty Correct Count,"      response
0.0         65
12.0        23
24.0        21
48.0        22
60.0        27
72.0        57"
27,61670855a4865f370849daf6,Rewarded Category,Animal
28,61670855a4865f370849daf6,End Survey,"{""Q0"":""very surprised"",""Q1"":""purely just asking myself if i'd seen it yesterday (using my picture meory)"",""Q2"":""4""}"
29,61670855a4865f370849daf6,End Survey2,"{""Q0"":""no"",""Q1"":""no""}"
0,60e744c0fee95a255b7b3b7c,Overall PC,0.775
1,60e744c0fee95a255b7b3b7c,Age,33
2,60e744c0fee95a255b7b3b7c,Sex,SexFemale
3,60e744c0fee95a255b7b3b7c,Bonus,0.25
4,60e744c0fee95a255b7b3b7c,Overall Match Accuracy,0.875
5,60e744c0fee95a255b7b3b7c,Overall Match RT,425.5720720709981
6,60e744c0fee95a255b7b3b7c,CR Overall,0.55
7,60e744c0fee95a255b7b3b7c,HR Overall,0.7666666666666667
8,60e744c0fee95a255b7b3b7c,FA Overall,0.21666666666666667
9,60e744c0fee95a255b7b3b7c,CR Overall High Reward,0.5166666666666667
10,60e744c0fee95a255b7b3b7c,CR Overall Low Reward,0.5833333333333333
11,60e744c0fee95a255b7b3b7c,CR Ph1 High Reward,0.5166666666666667
12,60e744c0fee95a255b7b3b7c,CR Ph1 Low Reward,0.44999999999999996
13,60e744c0fee95a255b7b3b7c,CR Ph2 High Reward,0.5166666666666667
14,60e744c0fee95a255b7b3b7c,CR Ph2 Low Reward,0.7166666666666667
15,60e744c0fee95a255b7b3b7c,DP Overall,2.182791189391754
16,60e744c0fee95a255b7b3b7c,DP Overall High Reward,2.085849607436772
17,60e744c0fee95a255b7b3b7c,DP Overall Low Reward,2.3309126172067214
18,60e744c0fee95a255b7b3b7c,DP Ph1 High Reward,2.085849607436772
19,60e744c0fee95a255b7b3b7c,DP Ph1 Low Reward,1.9605051793114747
20,60e744c0fee95a255b7b3b7c,DP Ph2 High Reward,2.085849607436772
21,60e744c0fee95a255b7b3b7c,DP Ph2 Low Reward,2.825750898747606
22,60e744c0fee95a255b7b3b7c,PHQ Score,0
23,60e744c0fee95a255b7b3b7c,PHQ Attention Check,1
24,60e744c0fee95a255b7b3b7c,Memory Test RT,3197.777500002086
25,60e744c0fee95a255b7b3b7c,Memory Certainty Count,"      response
0.0         88
12.0        16
24.0        14
48.0         5
60.0        15
72.0       102"
26,60e744c0fee95a255b7b3b7c,Memory Certainty Correct Count,"      response
0.0         77
12.0         9
24.0         6
48.0         4
60.0         7
72.0        83"
27,60e744c0fee95a255b7b3b7c,Rewarded Category,Animal
28,60e744c0fee95a255b7b3b7c,End Survey,"{""Q0"":""i was expecting it to be some form of memory recall"",""Q1"":""i said out loud what each picture was on day 1 to try lodge it in my brain"",""Q2"":""5""}"
29,60e744c0fee95a255b7b3b7c,End Survey2,"{""Q0"":""yes"",""Q1"":""animals received the green star reward which was higher""}"
0,615d74e5910ab5aa13e15292,Overall PC,0.8708333333333333
1,615d74e5910ab5aa13e15292,Age,28
2,615d74e5910ab5aa13e15292,Sex,SexFemale
3,615d74e5910ab5aa13e15292,Bonus,0
4,615d74e5910ab5aa13e15292,Overall Match Accuracy,0.775
5,615d74e5910ab5aa13e15292,Overall Match RT,507.11650485436894
6,615d74e5910ab5aa13e15292,CR Overall,0.7416666666666667
7,615d74e5910ab5aa13e15292,HR Overall,0.9333333333333333
8,615d74e5910ab5aa13e15292,FA Overall,0.19166666666666668
9,615d74e5910ab5aa13e15292,CR Overall High Reward,0.8333333333333334
10,615d74e5910ab5aa13e15292,CR Overall Low Reward,0.65
11,615d74e5910ab5aa13e15292,CR Ph1 High Reward,0.8333333333333334
12,615d74e5910ab5aa13e15292,CR Ph1 Low Reward,0.6833333333333333
13,615d74e5910ab5aa13e15292,CR Ph2 High Reward,0.8333333333333334
14,615d74e5910ab5aa13e15292,CR Ph2 Low Reward,0.6166666666666667
15,615d74e5910ab5aa13e15292,DP Overall,3.060844680237595
16,615d74e5910ab5aa13e15292,DP Overall High Reward,3.5014603355953744
17,615d74e5910ab5aa13e15292,DP Overall Low Reward,2.7505344907139335
18,615d74e5910ab5aa13e15292,DP Ph1 High Reward,3.5014603355953744
19,615d74e5910ab5aa13e15292,DP Ph1 Low Reward,3.0967321639766863
20,615d74e5910ab5aa13e15292,DP Ph2 High Reward,3.5014603355953744
21,615d74e5910ab5aa13e15292,DP Ph2 Low Reward,2.527210198645396
22,615d74e5910ab5aa13e15292,PHQ Score,1
23,615d74e5910ab5aa13e15292,PHQ Attention Check,1
24,615d74e5910ab5aa13e15292,Memory Test RT,3676.008333333333
25,615d74e5910ab5aa13e15292,Memory Certainty Count,"      response
0.0        108
12.0        17
24.0        10
48.0        16
60.0        18
72.0        71"
26,615d74e5910ab5aa13e15292,Memory Certainty Correct Count,"      response
0.0        101
12.0         8
24.0         3
48.0        14
60.0        16
72.0        67"
27,615d74e5910ab5aa13e15292,Rewarded Category,Object
28,615d74e5910ab5aa13e15292,End Survey,"{""Q0"":""quite surprised"",""Q1"":""just if i remembered them"",""Q2"":""3""}"
29,615d74e5910ab5aa13e15292,End Survey2,"{""Q0"":""yes"",""Q1"":""no""}"
0,615714bae6480413c20d5799,Overall PC,0.8333333333333334
1,615714bae6480413c20d5799,Age,33
2,615714bae6480413c20d5799,Sex,SexFemale
3,615714bae6480413c20d5799,Bonus,5.25
4,615714bae6480413c20d5799,Overall Match Accuracy,0.9166666666666666
5,615714bae6480413c20d5799,Overall Match RT,394.140350877193
6,615714bae6480413c20d5799,CR Overall,0.6666666666666666
7,615714bae6480413c20d5799,HR Overall,0.9083333333333333
8,615714bae6480413c20d5799,FA Overall,0.24166666666666667
9,615714bae6480413c20d5799,CR Overall High Reward,0.6499999999999999
10,615714bae6480413c20d5799,CR Overall Low Reward,0.6833333333333333
11,615714bae6480413c20d5799,CR Ph1 High Reward,0.6333333333333333
12,615714bae6480413c20d5799,CR Ph1 Low Reward,0.6833333333333333
13,615714bae6480413c20d5799,CR Ph2 High Reward,0.6666666666666667
14,615714bae6480413c20d5799,CR Ph2 Low Reward,0.6833333333333333
15,615714bae6480413c20d5799,DP Overall,2.706992958200105
16,615714bae6480413c20d5799,DP Overall High Reward,3.2584442119643873
17,615714bae6480413c20d5799,DP Overall Low Reward,2.6787583537892585
18,615714bae6480413c20d5799,DP Ph1 High Reward,2.9474909362588666
19,615714bae6480413c20d5799,DP Ph1 Low Reward,2.6787583537892585
20,615714bae6480413c20d5799,DP Ph2 High Reward,3.4734243892848595
21,615714bae6480413c20d5799,DP Ph2 Low Reward,2.6787583537892585
22,615714bae6480413c20d5799,PHQ Score,0
23,615714bae6480413c20d5799,PHQ Attention Check,1
24,615714bae6480413c20d5799,Memory Test RT,3623.679166666667
25,615714bae6480413c20d5799,Memory Certainty Count,"      response
0.0         80
12.0        30
24.0        28
48.0        81
60.0        20
72.0         1"
26,615714bae6480413c20d5799,Memory Certainty Correct Count,"      response
0.0         78
12.0        19
24.0        12
48.0        72
60.0        18
72.0         1"
27,615714bae6480413c20d5799,Rewarded Category,Object
28,615714bae6480413c20d5799,End Survey,"{""Q0"":""A little"",""Q1"":""Tried to remember whether I had any thoughts or associations of the picture from yesterday"",""Q2"":""4""}"
29,615714bae6480413c20d5799,End Survey2,"{""Q0"":""Yes"",""Q1"":""No""}"
0,61583e5838de2383e5d85e8e,Overall PC,0.8075313807531381
1,61583e5838de2383e5d85e8e,Age,34
2,61583e5838de2383e5d85e8e,Sex,SexFemale
3,61583e5838de2383e5d85e8e,Bonus,5.25
4,61583e5838de2383e5d85e8e,Overall Match Accuracy,0.8916666666666667
5,61583e5838de2383e5d85e8e,Overall Match RT,446.58738737922533
6,61583e5838de2383e5d85e8e,CR Overall,0.6159663865546218
7,61583e5838de2383e5d85e8e,HR Overall,0.7
8,61583e5838de2383e5d85e8e,FA Overall,0.08403361344537816
9,61583e5838de2383e5d85e8e,CR Overall High Reward,0.5830508474576271
10,61583e5838de2383e5d85e8e,CR Overall Low Reward,0.65
11,61583e5838de2383e5d85e8e,CR Ph1 High Reward,0.5497175141242938
12,61583e5838de2383e5d85e8e,CR Ph1 Low Reward,0.65
13,61583e5838de2383e5d85e8e,CR Ph2 High Reward,0.6163841807909605
14,61583e5838de2383e5d85e8e,CR Ph2 Low Reward,0.65
15,61583e5838de2383e5d85e8e,DP Overall,2.576094316286939
16,61583e5838de2383e5d85e8e,DP Overall High Reward,3.062708045188091
17,61583e5838de2383e5d85e8e,DP Overall Low Reward,2.5510025105394916
18,61583e5838de2383e5d85e8e,DP Ph1 High Reward,2.973085130227416
19,61583e5838de2383e5d85e8e,DP Ph1 Low Reward,2.5510025105394916
20,61583e5838de2383e5d85e8e,DP Ph2 High Reward,3.155098162048739
21,61583e5838de2383e5d85e8e,DP Ph2 Low Reward,2.5510025105394916
22,61583e5838de2383e5d85e8e,PHQ Score,0
23,61583e5838de2383e5d85e8e,PHQ Attention Check,1
24,61583e5838de2383e5d85e8e,Memory Test RT,3277.859832631993
25,61583e5838de2383e5d85e8e,Memory Certainty Count,"      response
0.0         58
12.0        14
24.0        21
36.0         2
48.0        23
60.0        59
72.0        62"
