,UserID,Condition,Value
24,5cafc17ace1fa80017a20d6b,End Survey,"{""Q0"":""I didn't feel particualarly surprised by anything. "",""Q1"":""Yes"",""Q2"":""No, I didn't notice at the time. ""}"
0,5cdf33619e96db0015aec6a6,Overall PC,0.6778242677824268
1,5cdf33619e96db0015aec6a6,Age,25
2,5cdf33619e96db0015aec6a6,Sex,SexMale
3,5cdf33619e96db0015aec6a6,Bonus,0.25
4,5cdf33619e96db0015aec6a6,Overall Match Accuracy,0.9
5,5cdf33619e96db0015aec6a6,Overall Match RT,452.19009010641423
6,5cdf33619e96db0015aec6a6,CR Overall,0.35518207282913167
7,5cdf33619e96db0015aec6a6,HR Overall,0.6218487394957983
8,5cdf33619e96db0015aec6a6,FA Overall,0.26666666666666666
9,5cdf33619e96db0015aec6a6,CR Overall High Reward,0.37768361581920906
10,5cdf33619e96db0015aec6a6,CR Overall Low Reward,0.33333333333333337
11,5cdf33619e96db0015aec6a6,CR Ph1 High Reward,0.3373563218390805
12,5cdf33619e96db0015aec6a6,CR Ph1 Low Reward,0.2833333333333333
13,5cdf33619e96db0015aec6a6,CR Ph2 High Reward,0.41666666666666663
14,5cdf33619e96db0015aec6a6,CR Ph2 Low Reward,0.3833333333333333
15,5cdf33619e96db0015aec6a6,DP Overall,1.595003278989931
16,5cdf33619e96db0015aec6a6,DP Overall High Reward,1.6525097327269311
17,5cdf33619e96db0015aec6a6,DP Overall Low Reward,1.543870247920254
18,5cdf33619e96db0015aec6a6,DP Ph1 High Reward,1.5389147926976934
19,5cdf33619e96db0015aec6a6,DP Ph1 Low Reward,1.4068310292324007
20,5cdf33619e96db0015aec6a6,DP Ph2 High Reward,1.7652287449028206
21,5cdf33619e96db0015aec6a6,DP Ph2 Low Reward,1.6805402695894973
22,5cdf33619e96db0015aec6a6,Memory Test RT,2007.5539749057723
23,5cdf33619e96db0015aec6a6,Rewarded Category,Object
24,5cdf33619e96db0015aec6a6,End Survey,"{""Q0"":""somewhat"",""Q1"":""yes"",""Q2"":""no""}"
0,5eb4909c2f46f82f9280a49b,Overall PC,0.7656903765690377
1,5eb4909c2f46f82f9280a49b,Age,25
2,5eb4909c2f46f82f9280a49b,Sex,SexMale
3,5eb4909c2f46f82f9280a49b,Bonus,0.25
4,5eb4909c2f46f82f9280a49b,Overall Match Accuracy,0.875
5,5eb4909c2f46f82f9280a49b,Overall Match RT,440.1738738648526
6,5eb4909c2f46f82f9280a49b,CR Overall,0.5303221288515405
7,5eb4909c2f46f82f9280a49b,HR Overall,0.6386554621848739
8,5eb4909c2f46f82f9280a49b,FA Overall,0.10833333333333334
9,5eb4909c2f46f82f9280a49b,CR Overall High Reward,0.5166666666666667
10,5eb4909c2f46f82f9280a49b,CR Overall Low Reward,0.5432203389830508
11,5eb4909c2f46f82f9280a49b,CR Ph1 High Reward,0.4666666666666667
12,5eb4909c2f46f82f9280a49b,CR Ph1 Low Reward,0.6166666666666666
13,5eb4909c2f46f82f9280a49b,CR Ph2 High Reward,0.5666666666666667
14,5eb4909c2f46f82f9280a49b,CR Ph2 Low Reward,0.4672413793103449
15,5eb4909c2f46f82f9280a49b,DP Overall,2.2617470742887487
16,5eb4909c2f46f82f9280a49b,DP Overall High Reward,2.1157741692788203
17,5eb4909c2f46f82f9280a49b,DP Overall Low Reward,2.5536690220973473
18,5eb4909c2f46f82f9280a49b,DP Ph1 High Reward,1.9789640461663862
19,5eb4909c2f46f82f9280a49b,DP Ph1 Low Reward,2.752100516944661
20,5eb4909c2f46f82f9280a49b,DP Ph2 High Reward,2.2617868563763577
21,5eb4909c2f46f82f9280a49b,DP Ph2 Low Reward,2.3597173499634936
