,UserID,Rew_Subgroup,Sex,Age,Reward_Category,Stim,Stim_Type,Certainty,Memory_RT,Category,Memory_Correct,Phase,img_or_word,Match_RT,Match_Correct
77,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,shinku,old_img,5.0,1555.5,Object,0.0,3,img,968.6000000014901,0.0
78,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,sutsuru,old_img,4.0,1428.4000000059605,Object,0.0,3,img,1359.5,0.0
79,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,tetsu,old_img,2.0,4274.300000011921,Object,1.0,3,img,1354.1000000014901,0.0
80,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,tako,old_img,1.0,2249.5999999940395,Animal,1.0,3,img,1076.6000000014901,0.0
81,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,megane,old_img,5.0,1162.5999999940395,Object,0.0,3,img,1098.6999999955297,1.0
82,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,sakana,old_img,3.0,864.0,Animal,0.0,3,img,1252.0,0.0
83,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,raion,old_img,0.0,1350.5999999940395,Animal,1.0,3,img,1265.3999999985099,1.0
84,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,jinchou,old_img,1.0,1696.8999999761581,Animal,1.0,3,img,1013.5,1.0
85,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,garasu,old_img,4.0,2347.9000000059605,Object,0.0,3,img,933.1999999955297,0.0
86,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,risu,old_img,3.0,1074.4000000059605,Animal,0.0,3,img,1550.7000000029802,0.0
87,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,kagami,old_img,3.0,1591.800000011921,Object,0.0,3,img,888.5,0.0
88,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,roba,old_img,0.0,2012.5,Animal,1.0,3,img,1414.1999999955297,1.0
89,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,kato,old_img,1.0,1972.5,Object,1.0,3,img,1359.8000000044703,1.0
90,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,kushi,old_img,2.0,2280.699999988079,Object,1.0,3,img,993.7000000029802,1.0
91,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,osara,old_img,4.0,1132.4000000059605,Object,0.0,3,img,1019.6000000014901,1.0
92,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,hitsuji,old_img,3.0,1716.2999999821186,Animal,0.0,3,img,820.7000000029802,0.0
93,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,kame,old_img,0.0,1125.5999999940395,Animal,1.0,3,img,1031.0999999940395,1.0
94,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,shimauma,old_img,0.0,1489.7000000178814,Animal,1.0,3,img,1318.5,0.0
95,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,makura,old_img,4.0,1182.5,Object,0.0,3,img,1172.7999999970198,0.0
96,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,3.0,2540.300000011921,Object,1.0,Rec_Memory,img,,
97,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,2217.100000023842,Object,1.0,Rec_Memory,img,,
98,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,1232.7999999821186,Object,1.0,Rec_Memory,img,,
99,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,2031.5999999940395,Animal,1.0,Rec_Memory,img,,
100,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1690.9000000059605,Animal,1.0,Rec_Memory,img,,
101,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,1.0,2380.100000023842,Object,0.0,Rec_Memory,img,,
102,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,1547.300000011921,Object,1.0,Rec_Memory,img,,
103,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,2.0,2220.5,Animal,0.0,Rec_Memory,img,,
104,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,3.0,2826.0,Object,1.0,Rec_Memory,img,,
105,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,1.0,1835.699999988079,Object,0.0,Rec_Memory,img,,
106,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,1.0,2884.5,Animal,0.0,Rec_Memory,img,,
107,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,1558.2999999821186,Object,1.0,Rec_Memory,img,,
108,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,1667.5,Object,1.0,Rec_Memory,img,,
109,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,4.0,1222.0999999940395,Animal,1.0,Rec_Memory,img,,
110,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1757.9000000059605,Animal,1.0,Rec_Memory,img,,
111,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,3.0,1212.7999999821186,Object,1.0,Rec_Memory,img,,
