,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
5,5cc865bc1208db00195fef6b,Reward_Animals,Object,Ph3,Low Reward,0.5,3.011983222826613,0.4375,1801.637499988079,1.1631739370204204,0.5,0.0
0,60d5f8e60939adf368df802e,Reward_Animals,Animal,Ph1,High Reward,0.4064516129032258,1.7865913675033984,0.5,1429.750000000009,0.3057736277747417,0.6,0.1935483870967742
1,60d5f8e60939adf368df802e,Reward_Animals,Object,Ph1,Low Reward,0.5,3.011983222826613,0.3125,1370.1875000000018,1.1631739370204204,0.5,0.0
2,60d5f8e60939adf368df802e,Reward_Animals,Animal,Ph2,High Reward,0.4493087557603687,1.901188715830479,0.4375,1215.8,0.24939400094235664,0.6428571428571429,0.1935483870967742
3,60d5f8e60939adf368df802e,Reward_Animals,Object,Ph2,Low Reward,0.2222222222222222,2.2330512702624876,0.4375,1343.8125,1.5455287739136139,0.2222222222222222,0.0
4,60d5f8e60939adf368df802e,Reward_Animals,Animal,Ph3,High Reward,0.19106699751861045,1.1938208684298355,0.4375,505.18749999998545,0.5791377954032382,0.38461538461538464,0.1935483870967742
5,60d5f8e60939adf368df802e,Reward_Animals,Object,Ph3,Low Reward,0.0,0.0,0.625,577.1875,2.3263478740408408,0.0,0.0
0,5ff08d98539a3844ac2d2898,Reward_Animals,Animal,Ph1,High Reward,0.6956521739130435,3.5627476118586205,0.5,2747.5733333269754,-0.9072058300847556,1.0,0.30434782608695654
1,5ff08d98539a3844ac2d2898,Reward_Animals,Object,Ph1,Low Reward,0.65,3.4238064405921267,0.4375,3246.1699999809266,-0.9705137038166365,1.0,0.35
2,5ff08d98539a3844ac2d2898,Reward_Animals,Animal,Ph2,High Reward,0.5289855072463768,2.150709866054503,0.5625,2402.373333334923,-0.22774267611518584,0.8333333333333334,0.30434782608695654
3,5ff08d98539a3844ac2d2898,Reward_Animals,Object,Ph2,Low Reward,0.45000000000000007,1.8970835475933145,0.5625,2252.5812499970198,-0.22815038358267328,0.8,0.35
4,5ff08d98539a3844ac2d2898,Reward_Animals,Animal,Ph3,High Reward,0.5845410628019323,2.404381348567826,0.6875,1726.918749988079,-0.3543520674880101,0.8888888888888888,0.30434782608695654
5,5ff08d98539a3844ac2d2898,Reward_Animals,Object,Ph3,Low Reward,0.4,1.7266480644968094,0.4375,1798.768750026822,-0.144584641894257,0.75,0.35
0,5f146f134d45f104d0fee62c,Reward_Objects,Object,Ph1,High Reward,0.2642140468227425,1.8791986709157211,0.625,1558.5437499997206,1.107038764941542,0.3076923076923077,0.043478260869565216
1,5f146f134d45f104d0fee62c,Reward_Objects,Animal,Ph1,Low Reward,0.18292682926829268,1.076748674528346,0.625,1595.8312500002794,0.2379494952183394,0.5,0.3170731707317073
2,5f146f134d45f104d0fee62c,Reward_Objects,Object,Ph2,High Reward,0.08985507246376812,1.2285412615512081,0.625,1520.4062500009313,1.411223461573257,0.13333333333333333,0.043478260869565216
3,5f146f134d45f104d0fee62c,Reward_Objects,Animal,Ph2,Low Reward,-0.11707317073170731,-0.9313414954393353,0.4375,1315.6875,0.6587601120047966,0.2,0.3170731707317073
4,5f146f134d45f104d0fee62c,Reward_Objects,Object,Ph3,High Reward,0.5719063545150502,2.679983812648548,0.5625,1744.9625000003725,0.7091470371942675,0.6153846153846154,0.043478260869565216
5,5f146f134d45f104d0fee62c,Reward_Objects,Animal,Ph3,Low Reward,0.5495934959349593,2.258106303250712,0.375,1457.8749999990687,-0.31743631310005327,0.8666666666666667,0.3170731707317073
0,5aa50441b5e2110001c72b89,Reward_Objects,Object,Ph1,High Reward,0.4536585365853658,1.976433216924509,0.4375,1769.0437500000116,0.3994535612102146,0.6,0.14634146341463414
1,5aa50441b5e2110001c72b89,Reward_Objects,Animal,Ph1,Low Reward,0.3151969981238274,1.6185521082045167,0.8125,1862.59375,0.574406420422934,0.46153846153846156,0.14634146341463414
2,5aa50441b5e2110001c72b89,Reward_Objects,Object,Ph2,High Reward,0.38699186991869916,1.8046293211930164,0.5625,2097.3437499999127,0.48430124582454986,0.5333333333333333,0.14634146341463414
3,5aa50441b5e2110001c72b89,Reward_Objects,Animal,Ph2,Low Reward,0.3203252032520325,1.6320569243346932,0.75,1802.0750000000698,0.5679529797316789,0.4666666666666667,0.14634146341463414
