,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
2,5ef334ed0a266402f6102574,Reward_Objects,Object,Ph2,High Reward,0.1875,1.1902397512023881,0.625,1763.6937500010245,0.6028929614916255,0.375,0.1875
3,5ef334ed0a266402f6102574,Reward_Objects,Animal,Ph2,Low Reward,0.16666666666666669,1.0475762314206922,0.25,1476.5937500009313,0.3838026473982517,0.4375,0.2708333333333333
4,5ef334ed0a266402f6102574,Reward_Objects,Object,Ph3,High Reward,0.375,1.7108197425490115,0.5625,667.4312499999069,0.3649179372043526,0.5625,0.1875
5,5ef334ed0a266402f6102574,Reward_Objects,Animal,Ph3,Low Reward,0.041666666666666685,0.5211974305116704,0.3125,587.8187499991618,0.5495355106505011,0.3125,0.2708333333333333
0,60524ff6882110ed9bcb4171,Reward_Objects,Object,Ph1,High Reward,0.6041666666666666,3.0425561586507865,0.625,1863.7333333333333,0.8590973838685065,0.625,0.020833333333333332
1,60524ff6882110ed9bcb4171,Reward_Objects,Animal,Ph1,Low Reward,0.41666666666666663,1.881741010082215,0.375,1676.1875,0.448580883579941,0.5625,0.14583333333333334
2,60524ff6882110ed9bcb4171,Reward_Objects,Object,Ph2,High Reward,0.4791666666666667,2.7124316847091103,0.4375,1697.875,1.0184170658506941,0.5,0.020833333333333332
3,60524ff6882110ed9bcb4171,Reward_Objects,Animal,Ph2,Low Reward,0.47916666666666663,2.0442625858619854,0.4375,1347.0625,0.3679165439028388,0.625,0.14583333333333334
4,60524ff6882110ed9bcb4171,Reward_Objects,Object,Ph3,High Reward,0.6041666666666666,3.0425561586507865,0.75,1639.4375,0.8590973838685065,0.625,0.020833333333333332
5,60524ff6882110ed9bcb4171,Reward_Objects,Animal,Ph3,Low Reward,0.5416666666666666,2.2146482371291523,0.5625,1434.125,0.28284802032769163,0.6875,0.14583333333333334
0,5c3e56303178f800010aadf4,Reward_Animals,Animal,Ph1,High Reward,0.0,0.0,0.4375,816.9562499821186,0.1573106846101707,0.4375,0.4375
1,5c3e56303178f800010aadf4,Reward_Animals,Object,Ph1,Low Reward,0.0625,0.6203463540279552,0.6875,1047.3187499940395,0.40370788753952236,0.375,0.3125
2,5c3e56303178f800010aadf4,Reward_Animals,Animal,Ph2,High Reward,0.3125,1.4870263843998484,0.5625,2074.1124999970198,-0.2585895327929555,0.75,0.4375
3,5c3e56303178f800010aadf4,Reward_Animals,Object,Ph2,Low Reward,0.3125,1.4606674937558535,0.4375,1816.28125,0.08506852357514719,0.625,0.3125
4,5c3e56303178f800010aadf4,Reward_Animals,Animal,Ph3,High Reward,-0.0625,-0.6034312929329682,0.375,985.8562499880791,0.2379750242872729,0.375,0.4375
5,5c3e56303178f800010aadf4,Reward_Animals,Object,Ph3,Low Reward,0.25,1.28096128471676,0.75,1584.206250011921,0.1657328632522494,0.5625,0.3125
0,5f117ad8f4d2180009794523,Reward_Objects,Object,Ph1,High Reward,0.625,2.4972493227307377,0.9375,1919.8750000037253,0.23792981508996308,0.75,0.125
1,5f117ad8f4d2180009794523,Reward_Objects,Animal,Ph1,Low Reward,0.4166666666666667,1.773268001778546,0.625,1667.6749999970198,-0.12188122545031208,0.75,0.3333333333333333
2,5f117ad8f4d2180009794523,Reward_Objects,Object,Ph2,High Reward,0.5,2.1403306999106215,0.875,2005.699999999255,0.41585500820581633,0.625,0.125
3,5f117ad8f4d2180009794523,Reward_Objects,Animal,Ph2,Low Reward,0.5416666666666667,2.2525067876937896,0.875,1943.9562500044703,-0.35981104054027513,0.875,0.3333333333333333
4,5f117ad8f4d2180009794523,Reward_Objects,Object,Ph3,High Reward,0.3125,1.6575387590462165,0.9375,1683.2812500111759,0.6538300324930892,0.4375,0.125
5,5f117ad8f4d2180009794523,Reward_Objects,Animal,Ph3,Low Reward,0.4791666666666667,1.9887795180243517,0.6875,1598.6375000029802,-0.2282096298617092,0.8125,0.3333333333333333
0,60cfc2db46329d9f83ce0653,Reward_Animals,Animal,Ph1,High Reward,0.45833333333333337,1.9005513729163823,0.5625,1550.6525001255795,0.12640881637342344,0.6875,0.22916666666666666
1,60cfc2db46329d9f83ce0653,Reward_Animals,Object,Ph1,Low Reward,0.14583333333333334,1.0085632637839974,0.625,1734.6340625081211,0.5301167039129457,0.375,0.22916666666666666
2,60cfc2db46329d9f83ce0653,Reward_Animals,Animal,Ph2,High Reward,0.39583333333333337,1.7270838688987555,0.5,2624.7503124177456,0.21147733994857063,0.625,0.22916666666666666
3,60cfc2db46329d9f83ce0653,Reward_Animals,Object,Ph2,Low Reward,0.20833333333333334,1.2089713279640606,0.625,2254.2409374727868,0.44945236423584356,0.4375,0.22916666666666666
4,60cfc2db46329d9f83ce0653,Reward_Animals,Animal,Ph3,High Reward,0.14583333333333334,1.0085632637839974,0.6875,1204.0571875404567,0.5301167039129457,0.375,0.22916666666666666
5,60cfc2db46329d9f83ce0653,Reward_Animals,Object,Ph3,Low Reward,0.45833333333333337,1.9005513729163823,0.3125,1324.985312501667,0.12640881637342344,0.6875,0.22916666666666666
0,5ffa74610d0398452ef23867,Reward_Animals,Animal,Ph1,High Reward,0.3333333333333333,1.7687969444706424,0.5,1495.0625,0.7077361228366337,0.4375,0.10416666666666667
1,5ffa74610d0398452ef23867,Reward_Animals,Object,Ph1,Low Reward,0.1875,1.5169022865589596,0.3125,1506.0625,1.104305147274314,0.25,0.0625
2,5ffa74610d0398452ef23867,Reward_Animals,Animal,Ph2,High Reward,0.3333333333333333,1.7687969444706424,0.75,2127.5625,0.7077361228366337,0.4375,0.10416666666666667
3,5ffa74610d0398452ef23867,Reward_Animals,Object,Ph2,Low Reward,0.3125,1.885485662482751,0.5,1937.375,0.9263799541584607,0.375,0.0625
4,5ffa74610d0398452ef23867,Reward_Animals,Animal,Ph3,High Reward,0.14583333333333331,1.2082480932644906,0.5,936.625,0.9663256556295892,0.25,0.10416666666666667
5,5ffa74610d0398452ef23867,Reward_Animals,Object,Ph3,Low Reward,0.125,1.2819795203463018,0.5,925.25,1.2106335516857112,0.1875,0.0625
0,5f10b4eede72b03b006fa010,Reward_Objects,Object,Ph1,High Reward,0.10416666666666666,0.8713662410579827,0.4375,1669.0187500044703,0.6504971063072912,0.3125,0.20833333333333334
1,5f10b4eede72b03b006fa010,Reward_Objects,Animal,Ph1,Low Reward,0.5,2.0200391930396027,0.3125,1054.7400000015894,-0.0,0.75,0.25
